timestamp,dt_ms,laser_front_cm,sonar_rear_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,status_msg
1772263318.4122906,,999,76.2,False,False,0.03,-0.007,0.955,0.956,-0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263318.6768122,,999,76.6,False,False,-0.006,0.005,1.035,1.035,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263318.941913,,999,76.7,False,False,-0.035,0.016,1.069,1.07,-0.11,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263319.2000315,,999,76.6,False,False,-0.015,-0.011,1.049,1.049,0.08,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263319.4651406,,999,76.6,False,False,0.026,-0.012,0.971,0.972,-0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263319.7305403,,999,76.6,False,False,0.006,-0.002,0.973,0.973,0.46,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263319.9886906,,999,76.6,False,False,-0.028,0.004,1.027,1.028,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263320.253521,,999,76.6,False,False,0.022,0.008,0.987,0.987,-0.48,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263320.519023,,999,81.0,False,False,-0.016,-0.007,1.019,1.019,0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263320.7770796,,92.8,76.6,False,False,-0.021,0.004,1.026,1.026,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263321.0417342,,999,76.6,False,False,0.015,-0.005,0.972,0.972,-0.27,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263321.3077443,,999,76.6,False,False,0.031,0.009,0.949,0.95,-0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263321.566255,,999,76.6,False,False,0.022,-0.009,0.979,0.979,-0.05,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263321.8318162,,999,76.6,False,False,-0.039,0.005,1.061,1.062,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263322.0972571,,999,76.7,False,False,0.008,0.002,0.98,0.98,-0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263322.3553731,,999,76.6,False,False,-0.061,0.001,1.128,1.13,0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263322.6204991,,999,76.6,False,False,-0.004,-0.001,1.037,1.037,0.11,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263322.8864264,,999,76.6,False,False,-0.007,0.016,1.034,1.034,-0.34,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263323.1444845,,999,76.6,False,False,-0.023,-0.001,1.05,1.05,0.38,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263323.4120474,,999,76.6,False,False,-0.022,0.002,1.066,1.066,-0.51,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263323.6767938,,999,76.2,False,False,-0.057,0.001,1.124,1.126,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263323.9352052,,999,77.0,False,False,-0.026,-0.003,1.053,1.053,-0.05,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263324.2029798,,999,76.6,False,False,-0.018,-0.0,1.043,1.043,-0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263324.4682949,,999,76.2,False,False,-0.014,-0.0,1.01,1.01,0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263324.7268121,,999,76.2,False,False,-0.016,0.004,1.018,1.018,0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263324.9913585,,999,76.2,False,False,-0.028,0.002,1.05,1.051,-0.18,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263325.2558901,,999,76.2,False,False,-0.064,0.003,1.138,1.14,-0.13,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263325.5136912,,999,76.6,False,False,-0.053,-0.001,1.15,1.151,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263325.7784193,,999,76.6,False,False,-0.056,-0.0,1.133,1.135,-0.43,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263326.0434194,,999,76.2,False,False,-0.013,-0.013,1.032,1.032,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263326.3012958,,999,76.6,False,False,-0.014,0.006,1.01,1.01,-0.12,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263326.5671973,,999,76.2,False,False,-0.013,0.001,1.034,1.034,-0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263326.8318472,,999,76.6,False,False,0.015,-0.011,0.982,0.982,-0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263327.0895002,,999,76.6,False,False,0.016,-0.012,0.984,0.984,0.78,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263327.3543653,,96.2,76.6,False,False,-0.014,0.002,1.016,1.016,0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263327.618952,,999,76.6,False,False,-0.036,-0.002,1.112,1.113,-0.68,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263327.877952,,999,76.6,False,False,0.014,-0.007,0.991,0.991,-0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263328.143272,,999,76.6,False,False,-0.026,0.005,1.059,1.059,-0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263328.4090502,,999,76.6,False,False,-0.006,0.016,0.984,0.984,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263328.66699,,999,76.6,False,False,0.018,-0.007,0.996,0.996,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263328.9321089,,999,76.7,False,False,-0.015,0.005,1.014,1.014,0.11,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263329.1967354,,999,76.2,False,False,-0.012,0.002,1.002,1.002,0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263329.4551165,,999,76.6,False,False,0.018,-0.01,0.978,0.978,0.5,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263329.719781,,999,76.5,False,False,0.011,0.01,0.966,0.966,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263329.9843495,,999,76.6,False,False,-0.032,-0.002,1.056,1.057,0.09,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263330.2436788,,999,76.7,False,False,0.015,-0.006,0.983,0.983,-0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263330.5097206,,999,76.6,False,False,0.013,-0.009,0.968,0.968,0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263330.77649,,70.1,76.2,False,False,-0.007,-0.008,1.029,1.029,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263331.035329,,999,76.6,False,False,-0.04,-0.001,1.115,1.116,-0.08,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263331.300149,,999,76.6,False,False,-0.033,0.008,1.057,1.058,-0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263331.5658414,,999,76.9,False,False,-0.001,0.014,0.986,0.986,0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263331.8237314,,999,76.6,False,False,-0.057,-0.005,1.114,1.116,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263332.0880044,,999,76.6,False,False,-0.013,0.007,1.01,1.01,0.18,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263332.3528976,,999,76.6,False,False,-0.024,0.006,1.021,1.021,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263332.6108892,,999,76.6,False,False,-0.013,-0.013,1.023,1.023,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263332.8756123,,999,76.6,False,False,-0.001,-0.005,1.031,1.031,0.38,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263333.141745,,999,76.6,False,False,0.001,0.007,1.014,1.014,-0.27,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263333.4003456,,999,76.6,False,False,-0.015,-0.003,0.996,0.996,0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263333.6711147,,999,76.6,False,False,-0.005,-0.01,1.027,1.027,-0.37,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263333.9375072,,999,79.3,False,False,0.003,-0.008,1.025,1.025,0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263334.1971495,,999,76.6,False,False,-0.016,0.008,1.001,1.001,0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263334.462723,,999,76.6,False,False,0.003,0.004,0.986,0.986,0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263334.731055,,999,76.6,False,False,0.018,0.013,0.985,0.985,-0.54,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263334.9894693,,999,76.6,False,False,-0.006,-0.009,1.01,1.01,0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263335.2558303,,999,76.6,False,False,-0.008,0.006,0.998,0.998,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263335.5215466,,999,90.9,False,False,0.024,-0.013,0.982,0.983,-0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263335.7820365,,999,76.6,False,False,0.019,0.008,0.984,0.984,0.01,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263336.0483665,,999,76.6,False,False,0.003,-0.007,1.022,1.022,0.44,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263336.3148656,,999,78.1,False,False,-0.033,-0.003,1.066,1.067,0.01,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263336.5790508,,999,67.5,False,False,-0.018,-0.003,1.068,1.068,-0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263336.8458393,,999,91.7,False,False,0.004,-0.02,1.007,1.007,0.6,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263337.1142914,,999,76.6,False,False,-0.004,-0.011,1.014,1.014,0.31,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263337.373608,,999,103.7,False,False,0.027,-0.009,0.968,0.969,-0.56,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263337.6385133,,999,76.6,False,False,0.003,0.001,1.014,1.014,-0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263337.9047534,,999,76.6,False,False,0.001,0.005,0.978,0.978,0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263338.1631231,,999,76.6,False,False,0.006,-0.018,1.016,1.016,-0.11,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263338.4278843,,999,76.6,False,False,-0.021,0.009,1.033,1.033,0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263338.692221,,999,76.6,False,False,-0.046,0.006,1.086,1.087,-0.32,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263338.9499643,,999,76.6,False,False,-0.006,0.005,0.996,0.996,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263339.216663,,999,76.6,False,False,-0.011,-0.007,1.031,1.031,0.24,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263339.4815626,,999,84.2,False,False,-0.007,-0.001,1.042,1.042,-0.67,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263339.7396522,,999,76.6,False,False,-0.006,-0.004,1.046,1.046,-0.55,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263340.0059159,,999,77.0,False,False,-0.019,0.02,1.03,1.03,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263340.2702794,,999,76.6,False,False,0.005,-0.005,0.983,0.983,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263340.5279355,,999,76.6,False,False,-0.057,-0.001,1.128,1.13,-0.14,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263340.7926617,,999,76.6,False,False,-0.01,0.014,1.006,1.006,0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263341.05723,,999,76.6,False,False,0.015,0.002,0.961,0.961,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263341.3151035,,999,76.6,False,False,-0.047,-0.001,1.098,1.099,-0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263341.579825,,999,76.6,False,False,-0.007,0.004,0.992,0.992,0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263341.8454037,,999,76.6,False,False,-0.01,0.008,0.994,0.994,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263342.1036627,,999,76.6,False,False,0.002,-0.004,0.99,0.99,0.44,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263342.3684044,,999,76.6,False,False,-0.002,-0.009,1.008,1.008,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263342.6330109,,999,76.6,False,False,-0.017,0.005,1.012,1.012,0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263342.8909383,,999,76.7,False,False,-0.007,0.009,0.988,0.988,0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263343.15694,,999,76.6,False,False,-0.075,0.007,1.157,1.16,-0.58,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263343.4216497,,999,76.6,False,False,-0.014,0.005,1.013,1.013,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263343.679325,,999,76.6,False,False,-0.018,0.003,1.03,1.03,0.37,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263343.9437108,,999,76.6,False,False,-0.004,-0.005,1.037,1.037,-0.47,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263344.2082334,,999,76.6,False,False,-0.018,0.007,1.003,1.003,0.31,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263344.4662433,,999,76.6,False,False,0.003,0.005,0.977,0.977,0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263344.731386,,999,76.6,False,False,-0.005,0.001,1.008,1.008,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263344.9962192,,999,76.6,False,False,-0.006,-0.009,1.009,1.009,0.49,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263345.2545688,,999,76.6,False,False,0.004,-0.003,1.016,1.016,0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263345.5229146,,999,76.6,False,False,0.018,-0.013,0.967,0.967,0.55,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263345.7872815,,999,77.0,False,False,-0.023,-0.003,1.035,1.035,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263346.0459716,,999,76.6,False,False,-0.006,0.005,0.989,0.989,0.3,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263346.3104198,,999,76.6,False,False,-0.0,-0.001,1.034,1.034,0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263346.5749502,,999,77.1,False,False,-0.021,0.003,1.036,1.036,0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263346.8331208,,999,76.6,False,False,-0.014,0.007,1.016,1.016,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263347.0977755,,999,76.6,False,False,-0.019,0.01,1.006,1.006,0.21,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263347.3622975,,999,76.6,False,False,-0.02,-0.004,1.078,1.078,-0.58,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263347.620057,,999,76.6,False,False,-0.059,0.007,1.136,1.138,-0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263347.8849895,,999,76.6,False,False,0.023,-0.01,0.986,0.986,-0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263348.1493492,,999,76.6,False,False,0.026,-0.002,0.961,0.961,-0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263348.4073098,,999,76.6,False,False,-0.018,0.012,1.007,1.007,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263348.6726308,,999,76.6,False,False,-0.005,-0.012,1.024,1.024,0.54,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263348.9372308,,999,76.6,False,False,-0.01,-0.001,1.008,1.008,0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263349.1948676,,999,76.6,False,False,-0.05,-0.006,1.131,1.132,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263349.45965,,999,76.6,False,False,-0.061,0.003,1.112,1.114,-0.42,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263349.7243662,,999,76.6,False,False,-0.054,-0.003,1.126,1.127,-0.49,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263349.982685,,999,78.7,False,False,-0.01,-0.003,1.013,1.013,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263350.247663,,999,76.7,False,False,-0.028,0.011,1.038,1.039,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263350.5141401,,999,76.6,False,False,-0.008,0.004,1.008,1.008,-0.03,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263350.7730682,,999,76.6,False,False,0.03,-0.0,0.953,0.954,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263351.0376813,,999,76.6,False,False,-0.009,-0.005,1.046,1.046,0.48,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263351.3059287,,999,76.6,False,False,-0.01,0.001,0.997,0.997,0.28,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263351.5640025,,999,76.6,False,False,-0.018,-0.002,1.044,1.044,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263351.8298066,,999,76.6,False,False,0.036,-0.002,0.938,0.939,0.44,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263352.0941732,,999,76.7,False,False,-0.009,-0.003,1.015,1.015,0.41,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263352.3519347,,999,76.6,False,False,-0.027,0.017,1.031,1.032,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263352.6169715,,999,76.6,False,False,0.009,-0.009,1.024,1.024,-0.67,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263352.8815453,,999,76.6,False,False,0.029,0.021,0.975,0.976,-0.33,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263353.139518,,61.1,76.6,False,False,-0.027,-0.006,1.048,1.048,-0.29,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263353.405243,,999,76.7,False,False,0.01,0.001,1.006,1.006,-0.77,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263353.6698053,,999,76.6,False,False,0.012,-0.004,1.007,1.007,-0.51,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263353.928822,,999,76.6,False,False,-0.033,0.012,1.059,1.06,-0.14,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263354.193579,,83.3,76.6,False,False,-0.015,-0.007,1.053,1.053,-0.39,0.0,12.21,5.83,,,,,,,,,,,,,,,,
1772263354.4580493,,999,76.6,False,False,-0.007,-0.006,1.041,1.041,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263354.7157793,,999,76.6,False,False,-0.0,0.004,0.983,0.983,0.5,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263354.9804258,,999,77.1,False,False,-0.02,0.014,1.033,1.033,0.24,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263355.2458572,,999,76.6,False,False,-0.027,0.003,1.079,1.079,-0.43,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263355.505099,,999,76.6,False,False,0.011,-0.006,0.996,0.996,0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263355.7704782,,999,77.2,False,False,-0.004,-0.0,0.976,0.976,0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263356.036479,,999,76.6,False,False,0.014,-0.008,1.007,1.007,-0.13,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263356.2961843,,999,76.6,False,False,0.015,-0.012,1.004,1.004,-0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263356.5618746,,999,76.6,False,False,0.008,-0.001,1.022,1.022,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263356.8268163,,999,76.6,False,False,-0.012,-0.009,1.012,1.012,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263357.0853653,,999,76.6,False,False,-0.016,-0.002,1.034,1.034,0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263357.3505237,,999,77.0,False,False,-0.015,0.006,1.05,1.05,-0.69,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263357.6154075,,999,76.6,False,False,-0.006,0.009,1.001,1.001,-0.21,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263357.873505,,999,76.6,False,False,-0.005,0.003,0.996,0.996,0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263358.1382618,,999,76.6,False,False,-0.024,0.006,1.011,1.011,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263358.4044251,,999,76.6,False,False,0.008,-0.0,1.017,1.017,-0.46,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263358.662577,,999,76.6,False,False,0.012,-0.003,1.01,1.01,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263358.9285421,,999,76.6,False,False,-0.014,0.005,0.999,0.999,0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263359.1931574,,999,76.6,False,False,-0.023,-0.003,1.017,1.017,0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263359.4512198,,999,76.6,False,False,0.012,-0.007,1.005,1.005,-0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263359.716314,,999,76.6,False,False,-0.005,-0.009,1.032,1.032,0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263359.9808626,,999,76.6,False,False,-0.016,0.008,0.999,0.999,0.1,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263360.239094,,999,76.6,False,False,0.011,-0.001,0.985,0.985,-0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263360.504713,,999,76.6,False,False,0.029,0.008,0.957,0.958,-0.04,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263360.7707326,,999,76.6,False,False,-0.012,-0.007,1.018,1.018,0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263361.0289483,,999,76.7,False,False,0.019,-0.005,0.976,0.976,-0.55,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263361.2935069,,999,76.6,False,False,0.005,0.005,0.996,0.996,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263361.558292,,999,76.6,False,False,0.019,-0.021,0.984,0.985,-0.2,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263361.815845,,999,76.7,False,False,-0.007,0.01,1.003,1.003,-0.01,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263362.080739,,999,76.1,False,False,-0.034,0.001,1.05,1.051,0.07,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263362.3451805,,999,76.6,False,False,-0.052,-0.006,1.136,1.137,-0.13,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263362.6041431,,999,76.6,False,False,-0.006,-0.011,1.029,1.029,-0.31,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263362.868692,,999,76.6,False,False,-0.008,0.003,0.999,0.999,0.45,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263363.1333442,,999,76.6,False,False,-0.047,-0.004,1.117,1.118,-0.09,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263363.3910394,,999,77.0,False,False,0.01,-0.005,0.999,0.999,-0.22,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263363.6567838,,999,76.6,False,False,-0.002,0.011,0.977,0.977,0.19,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263363.921407,,999,76.6,False,False,-0.036,0.004,1.05,1.051,0.13,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263364.1793828,,999,76.6,False,False,-0.016,0.002,1.065,1.065,-0.75,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263364.444657,,999,76.6,False,False,-0.035,-0.002,1.025,1.026,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263364.7101214,,999,76.6,False,False,-0.014,-0.003,1.017,1.017,0.61,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263364.9682593,,999,76.6,False,False,-0.036,0.002,1.039,1.04,-0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263365.2327416,,999,76.6,False,False,-0.006,0.002,0.988,0.988,0.31,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263365.4979312,,999,76.6,False,False,-0.0,-0.001,0.999,0.999,0.35,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263365.7561784,,999,76.6,False,False,0.002,0.015,0.975,0.975,0.09,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263366.0225506,,999,77.7,False,False,0.032,-0.002,0.948,0.949,0.11,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263366.2869081,,999,76.6,False,False,-0.001,0.008,1.021,1.021,-0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263366.5445635,,999,76.6,False,False,-0.022,-0.001,1.044,1.044,0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263366.8151226,,999,76.6,False,False,-0.007,0.014,0.999,0.999,0.0,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263367.079679,,999,76.6,False,False,0.027,-0.006,0.97,0.971,-0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263367.3377068,,999,69.4,False,False,0.001,0.006,1.016,1.016,-0.27,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263367.6025264,,999,76.6,False,False,-0.023,-0.003,1.054,1.054,-0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263367.8673422,,999,76.6,False,False,-0.005,-0.006,1.042,1.042,-0.25,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263368.1250985,,999,76.6,False,False,-0.013,-0.0,1.042,1.042,0.04,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263368.389442,,999,76.6,False,False,0.013,-0.009,0.969,0.969,0.41,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263368.6538184,,999,76.6,False,False,0.005,-0.006,1.015,1.015,-0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263368.912323,,999,76.6,False,False,-0.006,-0.019,1.045,1.045,-0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263369.177591,,999,76.6,False,False,0.021,-0.006,0.968,0.968,-0.47,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263369.442956,,999,79.9,False,False,-0.049,-0.005,1.112,1.113,-0.26,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263369.7008414,,999,52.0,False,False,0.023,-0.014,0.968,0.968,-0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263369.9663184,,999,76.6,False,False,0.022,-0.019,0.964,0.965,0.55,0.0,12.21,5.82,,,,,,,,,,,,,,,,
1772263370.2311287,,999,76.6,False,False,0.006,0.011,0.976,0.976,0.06,0.0,12.21,5.82,,,,,,,,,,,,,,,,
